score	readID	taxID
5929	NB501013:67:HNG37BGX5:4:13401:20867:5702	77133
10816	NB501013:67:HNG37BGX5:2:11312:21122:3614	1
10816	NB501013:67:HNG37BGX5:4:12610:26741:17710	1
10816	NB501013:67:HNG37BGX5:4:12609:22047:5742	1
4624	NB501013:67:HNG37BGX5:4:13402:5756:7017	208544
6084	NB501013:67:HNG37BGX5:4:21402:12281:9038	77133
0	NB501013:67:HNG37BGX5:2:21307:19743:15531	0
1521	NB501013:67:HNG37BGX5:4:21505:11840:14735	77133
2888	NB501013:67:HNG37BGX5:4:13510:14569:9961	29466
10816	NB501013:67:HNG37BGX5:4:22611:12717:12915	28116
0	NB501013:67:HNG37BGX5:4:23401:20844:15172	0
10816	NB501013:67:HNG37BGX5:4:23507:25140:13461	77133
10816	NB501013:67:HNG37BGX5:4:21602:16476:19105	1
0	NB501013:67:HNG37BGX5:4:23601:26433:14875	0
1936	NB501013:67:HNG37BGX5:1:11109:22361:2423	77133
10609	NB501013:67:HNG37BGX5:1:11111:3663:12035	2
1396	NB501013:67:HNG37BGX5:1:11110:15477:5454	214856
3866	NB501013:67:HNG37BGX5:1:11302:17136:20310	435591
361	NB501013:67:HNG37BGX5:1:11303:15377:6082	77133
1936	NB501013:67:HNG37BGX5:1:11307:2174:14959	77133
0	NB501013:67:HNG37BGX5:1:11103:15609:4424	0
0	NB501013:67:HNG37BGX5:1:11207:11173:16027	0
10816	NB501013:67:HNG37BGX5:4:22405:10287:7142	1
4114	NB501013:67:HNG37BGX5:1:11310:5289:1952	435591
1225	NB501013:67:HNG37BGX5:1:12103:25829:9697	515620
10609	NB501013:67:HNG37BGX5:1:12109:15661:2985	2
0	NB501013:67:HNG37BGX5:1:13105:20083:2459	0
1369	NB501013:67:HNG37BGX5:1:13301:8282:14790	77133
10609	NB501013:67:HNG37BGX5:1:13204:26229:12957	2
0	NB501013:67:HNG37BGX5:1:21104:7072:13519	0
4624	NB501013:67:HNG37BGX5:1:22103:21522:13195	657322
10609	NB501013:67:HNG37BGX5:1:21105:26856:4932	39485
0	NB501013:67:HNG37BGX5:1:22205:20856:18686	0
361	NB501013:67:HNG37BGX5:1:22201:18271:16751	77133
10609	NB501013:67:HNG37BGX5:1:21301:3991:9206	2
0	NB501013:67:HNG37BGX5:1:23104:3204:6180	0
10609	NB501013:67:HNG37BGX5:1:23212:11759:4874	77133
361	NB501013:67:HNG37BGX5:1:23303:25202:12472	253239
0	NB501013:67:HNG37BGX5:1:23308:3683:4628	0
2209	NB501013:67:HNG37BGX5:1:23311:15562:15143	214856
676	NB501013:67:HNG37BGX5:1:23311:10591:14125	61648
0	NB501013:67:HNG37BGX5:2:11303:20515:8452	0
289	NB501013:67:HNG37BGX5:2:11311:5900:1162	253239
7225	NB501013:67:HNG37BGX5:2:11305:24728:3855	2
10609	NB501013:67:HNG37BGX5:1:23206:22014:12785	1160721
0	NB501013:67:HNG37BGX5:2:12102:23068:13073	0
2025	NB501013:67:HNG37BGX5:2:12105:22967:14852	28116
10404	NB501013:67:HNG37BGX5:2:12104:14083:9119	853
10609	NB501013:67:HNG37BGX5:2:13207:10234:2338	657321
0	NB501013:67:HNG37BGX5:2:13312:13621:14004	0
10609	NB501013:67:HNG37BGX5:2:21108:4017:6989	194843
0	NB501013:67:HNG37BGX5:1:12312:12998:18029	0
1521	NB501013:67:HNG37BGX5:2:22309:20986:17438	77133
0	NB501013:67:HNG37BGX5:2:22301:1478:5412	0
10609	NB501013:67:HNG37BGX5:2:22205:15405:9306	155900
81	NB501013:67:HNG37BGX5:2:23208:9967:20043	1173263
0	NB501013:67:HNG37BGX5:3:12405:9709:8197	0
5409	NB501013:67:HNG37BGX5:2:23101:7647:9914	817
256	NB501013:67:HNG37BGX5:3:12404:20367:4081	186803
4900	NB501013:67:HNG37BGX5:3:11408:13713:9699	657321
0	NB501013:67:HNG37BGX5:3:12409:11747:2469	0
6084	NB501013:67:HNG37BGX5:3:13411:20401:4591	77133
196	NB501013:67:HNG37BGX5:3:12611:1336:14317	77133
10609	NB501013:67:HNG37BGX5:2:12309:5977:7966	28025
484	NB501013:67:HNG37BGX5:3:21408:22678:11154	77133
0	NB501013:67:HNG37BGX5:3:22403:18330:14734	0
0	NB501013:67:HNG37BGX5:3:13608:10930:19118	0
0	NB501013:67:HNG37BGX5:3:22411:10318:1604	0
144	NB501013:67:HNG37BGX5:3:21501:23314:18859	77133
0	NB501013:67:HNG37BGX5:3:21607:5568:11668	0
10201	NB501013:67:HNG37BGX5:3:23404:7125:4580	28116
1369	NB501013:67:HNG37BGX5:4:11412:21411:19715	77133
1225	NB501013:67:HNG37BGX5:4:11412:6066:14978	515620
10609	NB501013:67:HNG37BGX5:3:23505:12654:13399	29466
10609	NB501013:67:HNG37BGX5:3:22605:14003:13310	2
2405	NB501013:67:HNG37BGX5:3:23412:21769:3175	77133
0	NB501013:67:HNG37BGX5:4:12405:12943:1578	0
10609	NB501013:67:HNG37BGX5:4:12407:18182:3081	28116
10609	NB501013:67:HNG37BGX5:4:12408:9642:3751	2
4761	NB501013:67:HNG37BGX5:4:13511:6402:14270	328814
256	NB501013:67:HNG37BGX5:4:21508:3650:13553	1714373
729	NB501013:67:HNG37BGX5:4:21606:17051:19712	515620
4761	NB501013:67:HNG37BGX5:4:21510:16815:18410	657322
3844	NB501013:67:HNG37BGX5:4:22501:22724:1529	657322
10609	NB501013:67:HNG37BGX5:4:21606:11814:17610	292800
10609	NB501013:67:HNG37BGX5:4:21610:14058:13516	2
10609	NB501013:67:HNG37BGX5:4:22505:16838:5510	2
10609	NB501013:67:HNG37BGX5:4:22503:8051:18638	84030
2209	NB501013:67:HNG37BGX5:2:11307:24857:19624	657322
1850	NB501013:67:HNG37BGX5:4:22509:22071:3771	515620
1936	NB501013:67:HNG37BGX5:1:11204:25752:2029	77133
1936	NB501013:67:HNG37BGX5:3:13503:2711:7826	818
10609	NB501013:67:HNG37BGX5:4:23412:8210:8251	816
256	NB501013:67:HNG37BGX5:1:11211:19188:8714	186803
0	NB501013:67:HNG37BGX5:1:12202:23169:11597	0
8100	NB501013:67:HNG37BGX5:4:22403:16769:7241	2
0	NB501013:67:HNG37BGX5:1:13207:10692:8326	0
6148	NB501013:67:HNG37BGX5:1:11303:12383:18705	328814
81	NB501013:67:HNG37BGX5:1:13211:24459:3161	1173263
324	NB501013:67:HNG37BGX5:1:13303:18218:15078	77133
0	NB501013:67:HNG37BGX5:1:21104:4229:2840	0
0	NB501013:67:HNG37BGX5:1:13302:3303:18479	0
121	NB501013:67:HNG37BGX5:1:13305:10732:14230	33943
8281	NB501013:67:HNG37BGX5:4:11502:10548:2882	1578
10404	NB501013:67:HNG37BGX5:1:21108:12467:10255	77133
0	NB501013:67:HNG37BGX5:1:21205:16190:7061	0
4761	NB501013:67:HNG37BGX5:1:21109:17970:18534	328814
10404	NB501013:67:HNG37BGX5:1:13101:8859:1466	1681
0	NB501013:67:HNG37BGX5:1:21306:5395:4448	0
10404	NB501013:67:HNG37BGX5:1:21311:1900:1750	28116
1849	NB501013:67:HNG37BGX5:1:23302:26111:19706	77133
0	NB501013:67:HNG37BGX5:1:22312:18518:1444	0
0	NB501013:67:HNG37BGX5:1:23210:5972:11857	0
6889	NB501013:67:HNG37BGX5:1:22305:7863:10781	214856
10404	NB501013:67:HNG37BGX5:1:22304:14551:15162	2
4489	NB501013:67:HNG37BGX5:1:23111:25827:1044	171549
81	NB501013:67:HNG37BGX5:2:12101:19721:6221	657322
10404	NB501013:67:HNG37BGX5:1:23311:16179:14999	2
361	NB501013:67:HNG37BGX5:2:11308:15614:9900	77133
0	NB501013:67:HNG37BGX5:2:12208:15113:10543	0
10404	NB501013:67:HNG37BGX5:2:11205:19447:19530	2
10201	NB501013:67:HNG37BGX5:2:12106:9461:17928	77133
0	NB501013:67:HNG37BGX5:2:13110:16599:14761	0
10404	NB501013:67:HNG37BGX5:2:12306:3366:15116	2
5329	NB501013:67:HNG37BGX5:2:12310:11453:6999	649756
400	NB501013:67:HNG37BGX5:2:13210:5607:15313	1297617
361	NB501013:67:HNG37BGX5:2:21106:23340:9329	77133
10404	NB501013:67:HNG37BGX5:2:13302:19850:13343	214856
256	NB501013:67:HNG37BGX5:2:22109:3045:16276	77133
784	NB501013:67:HNG37BGX5:2:13307:14014:19183	717962
10404	NB501013:67:HNG37BGX5:2:21101:9060:10913	1
324	NB501013:67:HNG37BGX5:2:22205:2738:6623	77133
81	NB501013:67:HNG37BGX5:2:22309:9938:5575	1173263
0	NB501013:67:HNG37BGX5:3:11512:12454:15182	0
6561	NB501013:67:HNG37BGX5:3:11511:21465:8362	77133
10404	NB501013:67:HNG37BGX5:2:23101:14094:17891	1
10404	NB501013:67:HNG37BGX5:3:12505:21255:3128	194843
0	NB501013:67:HNG37BGX5:3:13608:6796:11775	0
10404	NB501013:67:HNG37BGX5:3:13509:20030:17235	77133
3481	NB501013:67:HNG37BGX5:2:22202:11208:16577	1239
10000	NB501013:67:HNG37BGX5:2:22303:26104:11282	562
1369	NB501013:67:HNG37BGX5:3:21501:2547:9843	77133
10404	NB501013:67:HNG37BGX5:3:21512:12909:13243	28116
81	NB501013:67:HNG37BGX5:3:21601:16275:3440	1173263
10404	NB501013:67:HNG37BGX5:3:21612:20194:11559	28116
7396	NB501013:67:HNG37BGX5:3:22409:14351:19427	155900
10404	NB501013:67:HNG37BGX5:3:22612:5647:10051	1
3721	NB501013:67:HNG37BGX5:3:22409:22318:3238	1297617
0	NB501013:67:HNG37BGX5:3:22409:19494:7989	0
81	NB501013:67:HNG37BGX5:3:23407:3201:9464	1173263
3600	NB501013:67:HNG37BGX5:3:23411:8529:11949	155900
1521	NB501013:67:HNG37BGX5:3:12504:10032:14516	1230341
0	NB501013:67:HNG37BGX5:3:23511:15988:7088	0
10404	NB501013:67:HNG37BGX5:3:23406:22469:17846	2
10404	NB501013:67:HNG37BGX5:3:23511:23141:12646	28026
0	NB501013:67:HNG37BGX5:3:23608:21735:6410	0
0	NB501013:67:HNG37BGX5:4:11610:6652:18543	0
3969	NB501013:67:HNG37BGX5:4:11612:17204:4517	328814
10404	NB501013:67:HNG37BGX5:3:23510:5777:3671	28025
0	NB501013:67:HNG37BGX5:4:11612:9487:7576	0
10404	NB501013:67:HNG37BGX5:4:11511:5775:8883	39485
2704	NB501013:67:HNG37BGX5:4:12401:10363:1285	657313
1444	NB501013:67:HNG37BGX5:4:12502:18411:13317	77133
3481	NB501013:67:HNG37BGX5:4:13401:18189:9232	77133
4420	NB501013:67:HNG37BGX5:4:12402:17201:2840	39491
3721	NB501013:67:HNG37BGX5:4:12509:14743:18168	1297617
5476	NB501013:67:HNG37BGX5:4:13611:21451:11416	816
0	NB501013:67:HNG37BGX5:4:22412:7781:3960	0
0	NB501013:67:HNG37BGX5:4:22404:17264:19927	0
121	NB501013:67:HNG37BGX5:4:22605:9190:13549	77133
4900	NB501013:67:HNG37BGX5:4:21507:23959:7822	573
6724	NB501013:67:HNG37BGX5:4:22611:13023:14730	77133
10404	NB501013:67:HNG37BGX5:4:22411:24047:5038	2
0	NB501013:67:HNG37BGX5:3:12605:10052:5131	0
9409	NB501013:67:HNG37BGX5:4:23510:14498:16171	2
10404	NB501013:67:HNG37BGX5:4:23607:1521:4900	1834196
1405	NB501013:67:HNG37BGX5:4:23607:16601:18706	214856
1600	NB501013:67:HNG37BGX5:4:23408:24122:10588	186802
0	NB501013:67:HNG37BGX5:1:11111:10764:6801	0
10201	NB501013:67:HNG37BGX5:1:11105:10898:10065	816
1296	NB501013:67:HNG37BGX5:1:11308:1389:5839	679935
0	NB501013:67:HNG37BGX5:1:12108:5969:12672	0
81	NB501013:67:HNG37BGX5:1:12112:14615:8496	1173263
0	NB501013:67:HNG37BGX5:1:12202:9029:18031	0
10201	NB501013:67:HNG37BGX5:1:13107:16365:5894	28116
10201	NB501013:67:HNG37BGX5:1:12109:23703:16167	77133
1936	NB501013:67:HNG37BGX5:1:13111:5420:12300	28116
0	NB501013:67:HNG37BGX5:3:23605:23666:8575	0
169	NB501013:67:HNG37BGX5:1:21204:10692:10404	77133
10201	NB501013:67:HNG37BGX5:1:13203:22874:4463	1
10201	NB501013:67:HNG37BGX5:1:13207:16609:10217	2
324	NB501013:67:HNG37BGX5:1:21306:10243:18284	77133
1369	NB501013:67:HNG37BGX5:1:21311:14875:17273	77133
10201	NB501013:67:HNG37BGX5:1:21101:24667:12553	2
10201	NB501013:67:HNG37BGX5:1:22206:16232:15714	28116
4356	NB501013:67:HNG37BGX5:1:22112:16463:5133	208544
289	NB501013:67:HNG37BGX5:1:22211:13404:5900	77133
10201	NB501013:67:HNG37BGX5:1:22206:16961:3930	77133
484	NB501013:67:HNG37BGX5:1:23102:5522:16685	1264
0	NB501013:67:HNG37BGX5:1:22202:16094:8769	0
4761	NB501013:67:HNG37BGX5:2:11101:2549:7959	77133
3625	NB501013:67:HNG37BGX5:1:23111:5678:19683	171549
0	NB501013:67:HNG37BGX5:2:11308:24742:2427	0
10201	NB501013:67:HNG37BGX5:1:22205:9850:11071	1
0	NB501013:67:HNG37BGX5:2:21206:5709:4993	0
10201	NB501013:67:HNG37BGX5:2:12301:11568:8460	155900
10201	NB501013:67:HNG37BGX5:2:11104:9695:12288	2
10201	NB501013:67:HNG37BGX5:2:22210:14856:5085	77133
625	NB501013:67:HNG37BGX5:2:22206:4505:15012	562
0	NB501013:67:HNG37BGX5:2:22302:26836:5392	0
0	NB501013:67:HNG37BGX5:2:22207:11353:18576	0
10201	NB501013:67:HNG37BGX5:2:23106:10146:17075	2
2304	NB501013:67:HNG37BGX5:2:23212:26858:10990	77133
1369	NB501013:67:HNG37BGX5:2:21301:5432:16383	186802
0	NB501013:67:HNG37BGX5:3:12606:18434:4230	0
0	NB501013:67:HNG37BGX5:3:13511:17215:5785	0
400	NB501013:67:HNG37BGX5:3:21511:21908:10441	77133
6561	NB501013:67:HNG37BGX5:3:21410:25679:8155	29466
1849	NB501013:67:HNG37BGX5:3:21603:24565:3757	77133
10201	NB501013:67:HNG37BGX5:3:12408:3454:7945	171549
1681	NB501013:67:HNG37BGX5:3:21607:21453:5698	77133
10201	NB501013:67:HNG37BGX5:3:12607:10351:2439	2
361	NB501013:67:HNG37BGX5:3:21602:10444:15537	1834196
0	NB501013:67:HNG37BGX5:3:22406:21182:1137	0
256	NB501013:67:HNG37BGX5:3:22505:20216:8704	77133
10201	NB501013:67:HNG37BGX5:3:22608:25717:11738	817
4096	NB501013:67:HNG37BGX5:3:22504:20201:12227	186802
576	NB501013:67:HNG37BGX5:3:23503:19279:12808	77133
10201	NB501013:67:HNG37BGX5:3:23602:16026:9912	155900
1849	NB501013:67:HNG37BGX5:4:11612:4685:2327	155900
3025	NB501013:67:HNG37BGX5:3:23603:12001:16297	2
289	NB501013:67:HNG37BGX5:4:13402:6629:4551	253239
0	NB501013:67:HNG37BGX5:4:12406:14494:19065	0
144	NB501013:67:HNG37BGX5:4:21408:8114:18784	155900
196	NB501013:67:HNG37BGX5:1:11205:20267:14094	155900
10000	NB501013:67:HNG37BGX5:1:11106:7641:10679	657321
10000	NB501013:67:HNG37BGX5:1:11205:23164:2920	28116
3600	NB501013:67:HNG37BGX5:4:12402:20861:3198	32630
10000	NB501013:67:HNG37BGX5:1:11207:12357:4363	28116
0	NB501013:67:HNG37BGX5:1:12201:5099:17615	0
0	NB501013:67:HNG37BGX5:1:13107:12824:7799	0
0	NB501013:67:HNG37BGX5:1:13201:19982:10449	0
4096	NB501013:67:HNG37BGX5:4:21402:23413:19118	77133
1089	NB501013:67:HNG37BGX5:1:13205:13569:12506	77133
0	NB501013:67:HNG37BGX5:1:12302:13413:18061	0
6084	NB501013:67:HNG37BGX5:1:13212:3402:15195	77133
10000	NB501013:67:HNG37BGX5:1:12210:6318:7806	208544
0	NB501013:67:HNG37BGX5:1:21102:22489:12654	0
1225	NB501013:67:HNG37BGX5:1:13304:22976:11280	515620
2554	NB501013:67:HNG37BGX5:1:13304:4161:4109	214856
3728	NB501013:67:HNG37BGX5:1:13210:17757:9989	817
7744	NB501013:67:HNG37BGX5:1:21304:4626:13767	155900
0	NB501013:67:HNG37BGX5:1:22208:24300:8974	0
1681	NB501013:67:HNG37BGX5:1:21110:21163:6133	153809
650	NB501013:67:HNG37BGX5:1:22212:22652:1618	77133
1369	NB501013:67:HNG37BGX5:1:23104:21872:2066	77133
81	NB501013:67:HNG37BGX5:2:11210:11569:6821	1173263
0	NB501013:67:HNG37BGX5:1:22312:23372:10202	0
64	NB501013:67:HNG37BGX5:1:23206:20782:17465	1268
0	NB501013:67:HNG37BGX5:1:23204:6820:16237	0
0	NB501013:67:HNG37BGX5:2:11302:24295:20047	0
81	NB501013:67:HNG37BGX5:2:12203:15606:16436	1173263
1849	NB501013:67:HNG37BGX5:2:12206:16625:5716	28116
0	NB501013:67:HNG37BGX5:2:12208:22856:3685	0
1681	NB501013:67:HNG37BGX5:2:13109:18154:8010	77133
0	NB501013:67:HNG37BGX5:2:13112:4433:9823	0
64	NB501013:67:HNG37BGX5:2:13102:24529:11134	862908
256	NB501013:67:HNG37BGX5:2:13305:25773:9899	77133
10000	NB501013:67:HNG37BGX5:1:21206:11763:17089	286
10000	NB501013:67:HNG37BGX5:2:13205:1691:1101	155900
6561	NB501013:67:HNG37BGX5:2:13309:4989:17152	1
0	NB501013:67:HNG37BGX5:2:22110:23987:19121	0
4225	NB501013:67:HNG37BGX5:2:22212:19829:17545	657322
324	NB501013:67:HNG37BGX5:2:22301:7533:13936	77133
4106	NB501013:67:HNG37BGX5:1:22308:2522:18645	41294
10000	NB501013:67:HNG37BGX5:3:11512:24819:12128	2
10000	NB501013:67:HNG37BGX5:2:21309:19130:11034	1678
10000	NB501013:67:HNG37BGX5:3:12412:25954:3644	155900
10000	NB501013:67:HNG37BGX5:3:12411:8074:10176	29466
9025	NB501013:67:HNG37BGX5:3:12508:15393:2849	28116
0	NB501013:67:HNG37BGX5:3:12509:2556:20176	0
784	NB501013:67:HNG37BGX5:3:13401:16535:17113	77133
64	NB501013:67:HNG37BGX5:3:13403:20562:6056	1268
2025	NB501013:67:HNG37BGX5:3:12610:9292:2575	717962
0	NB501013:67:HNG37BGX5:3:13501:8859:15381	0
7569	NB501013:67:HNG37BGX5:3:12603:14357:6980	2
10000	NB501013:67:HNG37BGX5:3:13412:15496:16565	208544
0	NB501013:67:HNG37BGX5:3:21501:1638:2771	0
0	NB501013:67:HNG37BGX5:3:23401:17013:16045	0
0	NB501013:67:HNG37BGX5:3:22401:9768:13875	0
3136	NB501013:67:HNG37BGX5:2:21101:20900:10156	77133
0	NB501013:67:HNG37BGX5:3:23403:1534:15960	0
0	NB501013:67:HNG37BGX5:4:11508:6109:2421	0
10000	NB501013:67:HNG37BGX5:3:13612:12187:3232	1
361	NB501013:67:HNG37BGX5:4:11605:13779:8928	77133
9604	NB501013:67:HNG37BGX5:3:23402:23319:9000	2
100	NB501013:67:HNG37BGX5:4:12409:12733:7731	253239
4489	NB501013:67:HNG37BGX5:4:11605:23864:5816	214856
121	NB501013:67:HNG37BGX5:4:12608:8122:19170	77133
1936	NB501013:67:HNG37BGX5:4:12501:9766:13397	77133
1296	NB501013:67:HNG37BGX5:4:21401:7840:8947	77133
3920	NB501013:67:HNG37BGX5:4:11612:12712:14792	29466
9801	NB501013:67:HNG37BGX5:3:22404:12071:17793	85023
0	NB501013:67:HNG37BGX5:2:22106:8348:9353	0
10000	NB501013:67:HNG37BGX5:4:21509:4307:12765	1
0	NB501013:67:HNG37BGX5:4:22412:20369:8744	0
6889	NB501013:67:HNG37BGX5:4:22605:10112:6821	28116
10000	NB501013:67:HNG37BGX5:4:22510:23623:8614	817
0	NB501013:67:HNG37BGX5:4:23606:25310:8417	0
625	NB501013:67:HNG37BGX5:1:11201:26837:7398	2
10000	NB501013:67:HNG37BGX5:4:23510:1651:4563	2
0	NB501013:67:HNG37BGX5:1:11105:23151:3147	0
9801	NB501013:67:HNG37BGX5:1:11112:17638:16828	155900
361	NB501013:67:HNG37BGX5:1:11312:20731:17835	77133
2209	NB501013:67:HNG37BGX5:1:11308:7309:13769	2
0	NB501013:67:HNG37BGX5:1:12112:16337:10165	0
0	NB501013:67:HNG37BGX5:1:12107:3236:15167	0
1700	NB501013:67:HNG37BGX5:1:12210:17766:4415	214856
650	NB501013:67:HNG37BGX5:1:12212:1066:8659	77133
3969	NB501013:67:HNG37BGX5:1:12211:16176:16759	214856
324	NB501013:67:HNG37BGX5:1:12303:17340:6063	77133
361	NB501013:67:HNG37BGX5:1:11309:23181:10746	1
9801	NB501013:67:HNG37BGX5:1:13210:2928:8319	1
9801	NB501013:67:HNG37BGX5:1:21104:23516:10976	292800
9801	NB501013:67:HNG37BGX5:1:22101:11388:11892	2
8464	NB501013:67:HNG37BGX5:1:22102:4785:6829	657321
1640	NB501013:67:HNG37BGX5:1:13107:3122:15618	657313
3969	NB501013:67:HNG37BGX5:1:22203:20432:19651	657322
1369	NB501013:67:HNG37BGX5:1:22301:26765:14342	77133
9801	NB501013:67:HNG37BGX5:1:22108:22729:2816	29466
9801	NB501013:67:HNG37BGX5:1:21307:19708:11921	1
9801	NB501013:67:HNG37BGX5:1:22312:20909:9382	28116
1296	NB501013:67:HNG37BGX5:1:23307:3261:3107	77133
9801	NB501013:67:HNG37BGX5:1:22305:8261:8303	1
0	NB501013:67:HNG37BGX5:1:23312:5107:13868	0
0	NB501013:67:HNG37BGX5:2:11105:7044:9836	0
361	NB501013:67:HNG37BGX5:1:23202:16934:13452	2
0	NB501013:67:HNG37BGX5:2:12102:21942:14503	0
5776	NB501013:67:HNG37BGX5:2:11301:15263:4798	186802
9801	NB501013:67:HNG37BGX5:2:12203:17731:11974	657313
9409	NB501013:67:HNG37BGX5:2:12308:11258:2541	585394
9801	NB501013:67:HNG37BGX5:2:12306:18704:2447	2
2304	NB501013:67:HNG37BGX5:2:13201:4332:1498	77133
361	NB501013:67:HNG37BGX5:2:21306:2629:8672	77133
3249	NB501013:67:HNG37BGX5:2:12309:18629:4495	297314
361	NB501013:67:HNG37BGX5:2:22111:5956:4562	253239
0	NB501013:67:HNG37BGX5:4:22610:21485:4240	0
0	NB501013:67:HNG37BGX5:2:21208:12277:15509	0
0	NB501013:67:HNG37BGX5:2:21303:5188:3195	0
8836	NB501013:67:HNG37BGX5:3:11508:10565:18836	1
356	NB501013:67:HNG37BGX5:3:11608:16184:1631	657322
4096	NB501013:67:HNG37BGX5:3:12404:11960:4005	657322
484	NB501013:67:HNG37BGX5:3:12408:8389:7065	77133
1024	NB501013:67:HNG37BGX5:2:22202:8009:5073	907
0	NB501013:67:HNG37BGX5:3:12610:2138:4224	0
2809	NB501013:67:HNG37BGX5:2:23108:2193:5255	128827
613	NB501013:67:HNG37BGX5:3:13504:21965:11340	77133
9801	NB501013:67:HNG37BGX5:3:12607:2438:11962	1
81	NB501013:67:HNG37BGX5:3:13506:5978:12751	1173263
0	NB501013:67:HNG37BGX5:3:13410:2560:1350	0
1156	NB501013:67:HNG37BGX5:3:21512:12608:13926	77133
0	NB501013:67:HNG37BGX5:3:21611:17095:11134	0
289	NB501013:67:HNG37BGX5:3:22607:9899:5907	253239
9801	NB501013:67:HNG37BGX5:3:13611:5310:19474	2
81	NB501013:67:HNG37BGX5:4:13601:20985:1377	1173263
9801	NB501013:67:HNG37BGX5:4:11607:26450:17956	328814
0	NB501013:67:HNG37BGX5:4:13603:9293:19839	0
1936	NB501013:67:HNG37BGX5:4:21511:25691:16923	2
5069	NB501013:67:HNG37BGX5:4:11510:11847:9556	2
1764	NB501013:67:HNG37BGX5:4:22404:25720:15158	28116
0	NB501013:67:HNG37BGX5:4:21512:14395:3173	0
0	NB501013:67:HNG37BGX5:3:12412:10346:3672	0
225	NB501013:67:HNG37BGX5:4:22505:20675:2086	628
9604	NB501013:67:HNG37BGX5:4:11505:24871:4684	29466
514	NB501013:67:HNG37BGX5:3:22403:9481:7718	2
361	NB501013:67:HNG37BGX5:1:12307:23686:10147	77133
9604	NB501013:67:HNG37BGX5:1:12301:22133:7174	816
1369	NB501013:67:HNG37BGX5:1:22201:7460:5408	77133
9604	NB501013:67:HNG37BGX5:1:21101:4079:1705	1796613
9604	NB501013:67:HNG37BGX5:1:22207:20838:2889	77133
9604	NB501013:67:HNG37BGX5:1:12311:13590:18836	2
0	NB501013:67:HNG37BGX5:1:23112:3143:7492	0
6084	NB501013:67:HNG37BGX5:1:23208:14373:18088	77133
0	NB501013:67:HNG37BGX5:1:22301:10179:11296	0
0	NB501013:67:HNG37BGX5:1:23309:1951:9843	0
0	NB501013:67:HNG37BGX5:2:11104:18229:20076	0
650	NB501013:67:HNG37BGX5:2:11112:23217:11424	77133
0	NB501013:67:HNG37BGX5:2:11210:23681:9931	0
1225	NB501013:67:HNG37BGX5:4:23502:11520:4944	1834196
9604	NB501013:67:HNG37BGX5:2:11204:19138:2185	562
9604	NB501013:67:HNG37BGX5:2:12307:26876:10642	28116
1936	NB501013:67:HNG37BGX5:2:13207:7411:6742	28116
0	NB501013:67:HNG37BGX5:2:13102:11772:15269	0
8464	NB501013:67:HNG37BGX5:2:21102:1810:1866	155900
6400	NB501013:67:HNG37BGX5:2:21103:1286:12504	328814
64	NB501013:67:HNG37BGX5:2:21207:7261:16837	1268
1521	NB501013:67:HNG37BGX5:2:22301:23694:2759	77133
4514	NB501013:67:HNG37BGX5:2:11206:6717:11347	28025
9409	NB501013:67:HNG37BGX5:2:12309:21407:15419	28025
7056	NB501013:67:HNG37BGX5:3:11504:12111:11998	657322
9604	NB501013:67:HNG37BGX5:2:12205:14590:9438	286
0	NB501013:67:HNG37BGX5:3:12405:11318:1091	0
0	NB501013:67:HNG37BGX5:3:12406:14466:15457	0
1521	NB501013:67:HNG37BGX5:3:13412:16093:19075	77133
0	NB501013:67:HNG37BGX5:3:21510:20297:9824	0
0	NB501013:67:HNG37BGX5:3:22511:12698:15236	0
0	NB501013:67:HNG37BGX5:3:22606:5934:17385	0
3650	NB501013:67:HNG37BGX5:3:23606:5746:9013	214856
9604	NB501013:67:HNG37BGX5:3:12510:23821:19455	1
484	NB501013:67:HNG37BGX5:4:13405:1385:6779	77133
9604	NB501013:67:HNG37BGX5:3:22404:16325:2440	1
0	NB501013:67:HNG37BGX5:4:21505:18962:7000	0
0	NB501013:67:HNG37BGX5:4:13412:23170:2139	0
6889	NB501013:67:HNG37BGX5:4:22509:11055:18905	214856
4930	NB501013:67:HNG37BGX5:4:21406:21125:6022	77133
9604	NB501013:67:HNG37BGX5:3:23412:6202:15580	1
9604	NB501013:67:HNG37BGX5:4:23510:5421:7420	1
0	NB501013:67:HNG37BGX5:1:11108:2290:18710	0
9604	NB501013:67:HNG37BGX5:2:22111:3029:7427	2
961	NB501013:67:HNG37BGX5:4:23404:21914:13034	114715
1602	NB501013:67:HNG37BGX5:1:11112:8830:13087	214856
0	NB501013:67:HNG37BGX5:1:12112:14009:16317	0
2980	NB501013:67:HNG37BGX5:1:11311:11510:19200	1834196
9409	NB501013:67:HNG37BGX5:1:12202:9756:14797	28116
2500	NB501013:67:HNG37BGX5:1:12207:7060:13119	1161942
8649	NB501013:67:HNG37BGX5:1:12209:25766:1385	77133
0	NB501013:67:HNG37BGX5:1:12311:24117:6930	0
3501	NB501013:67:HNG37BGX5:1:12101:22840:18597	28116
8464	NB501013:67:HNG37BGX5:1:13109:19040:16215	214856
9409	NB501013:67:HNG37BGX5:1:13104:9597:16127	816
9409	NB501013:67:HNG37BGX5:1:13301:19357:13627	77133
0	NB501013:67:HNG37BGX5:1:13310:23665:1777	0
0	NB501013:67:HNG37BGX5:1:21211:10827:9750	0
2304	NB501013:67:HNG37BGX5:1:21105:6262:6695	657321
